X [mm], Y [mm], Z [mm], Heading [degrees], Filename, Grid X, Grid Y, Grid Z
-7200, -10000, 1800, 0, image_-007200_-010000_+001800.png, 28, 0, 0
-7100, -10000, 1800, 0, image_-007100_-010000_+001800.png, 29, 0, 0
-7000, -10000, 1800, 0, image_-007000_-010000_+001800.png, 30, 0, 0
-6900, -10000, 1800, 0, image_-006900_-010000_+001800.png, 31, 0, 0
-6800, -10000, 1800, 0, image_-006800_-010000_+001800.png, 32, 0, 0
-6700, -10000, 1800, 0, image_-006700_-010000_+001800.png, 33, 0, 0
-6600, -10000, 1800, 0, image_-006600_-010000_+001800.png, 34, 0, 0
-6500, -10000, 1800, 0, image_-006500_-010000_+001800.png, 35, 0, 0
-6400, -10000, 1800, 0, image_-006400_-010000_+001800.png, 36, 0, 0
-6300, -10000, 1800, 0, image_-006300_-010000_+001800.png, 37, 0, 0
-6200, -10000, 1800, 0, image_-006200_-010000_+001800.png, 38, 0, 0
-6100, -10000, 1800, 0, image_-006100_-010000_+001800.png, 39, 0, 0
-6000, -10000, 1800, 0, image_-006000_-010000_+001800.png, 40, 0, 0
-5900, -10000, 1800, 0, image_-005900_-010000_+001800.png, 41, 0, 0
-5800, -10000, 1800, 0, image_-005800_-010000_+001800.png, 42, 0, 0
-5700, -10000, 1800, 0, image_-005700_-010000_+001800.png, 43, 0, 0
-5600, -10000, 1800, 0, image_-005600_-010000_+001800.png, 44, 0, 0
-5500, -10000, 1800, 0, image_-005500_-010000_+001800.png, 45, 0, 0
-5400, -10000, 1800, 0, image_-005400_-010000_+001800.png, 46, 0, 0
-5300, -10000, 1800, 0, image_-005300_-010000_+001800.png, 47, 0, 0
-5200, -10000, 1800, 0, image_-005200_-010000_+001800.png, 48, 0, 0
-5100, -10000, 1800, 0, image_-005100_-010000_+001800.png, 49, 0, 0
-5000, -10000, 1800, 0, image_-005000_-010000_+001800.png, 50, 0, 0
-4900, -10000, 1800, 0, image_-004900_-010000_+001800.png, 51, 0, 0
-4800, -10000, 1800, 0, image_-004800_-010000_+001800.png, 52, 0, 0
-4700, -10000, 1800, 0, image_-004700_-010000_+001800.png, 53, 0, 0
-4600, -10000, 1800, 0, image_-004600_-010000_+001800.png, 54, 0, 0
-4500, -10000, 1800, 0, image_-004500_-010000_+001800.png, 55, 0, 0
-4400, -10000, 1800, 0, image_-004400_-010000_+001800.png, 56, 0, 0
-4300, -10000, 1800, 0, image_-004300_-010000_+001800.png, 57, 0, 0
-4200, -10000, 1800, 0, image_-004200_-010000_+001800.png, 58, 0, 0
-4100, -10000, 1800, 0, image_-004100_-010000_+001800.png, 59, 0, 0
-4000, -10000, 1800, 0, image_-004000_-010000_+001800.png, 60, 0, 0
-3900, -10000, 1800, 0, image_-003900_-010000_+001800.png, 61, 0, 0
-3800, -10000, 1800, 0, image_-003800_-010000_+001800.png, 62, 0, 0
-3700, -10000, 1800, 0, image_-003700_-010000_+001800.png, 63, 0, 0
-3600, -10000, 1800, 0, image_-003600_-010000_+001800.png, 64, 0, 0
-3500, -10000, 1800, 0, image_-003500_-010000_+001800.png, 65, 0, 0
-3400, -10000, 1800, 0, image_-003400_-010000_+001800.png, 66, 0, 0
-3300, -10000, 1800, 0, image_-003300_-010000_+001800.png, 67, 0, 0
-3200, -10000, 1800, 0, image_-003200_-010000_+001800.png, 68, 0, 0
-3100, -10000, 1800, 0, image_-003100_-010000_+001800.png, 69, 0, 0
-3000, -10000, 1800, 0, image_-003000_-010000_+001800.png, 70, 0, 0
-2900, -10000, 1800, 0, image_-002900_-010000_+001800.png, 71, 0, 0
-2800, -10000, 1800, 0, image_-002800_-010000_+001800.png, 72, 0, 0
-2700, -10000, 1800, 0, image_-002700_-010000_+001800.png, 73, 0, 0
-2600, -10000, 1800, 0, image_-002600_-010000_+001800.png, 74, 0, 0
-2500, -10000, 1800, 0, image_-002500_-010000_+001800.png, 75, 0, 0
-2400, -10000, 1800, 0, image_-002400_-010000_+001800.png, 76, 0, 0
-2300, -10000, 1800, 0, image_-002300_-010000_+001800.png, 77, 0, 0
-2200, -10000, 1800, 0, image_-002200_-010000_+001800.png, 78, 0, 0
-2100, -10000, 1800, 0, image_-002100_-010000_+001800.png, 79, 0, 0
-2000, -10000, 1800, 0, image_-002000_-010000_+001800.png, 80, 0, 0
-1900, -10000, 1800, 0, image_-001900_-010000_+001800.png, 81, 0, 0
-1800, -10000, 1800, 0, image_-001800_-010000_+001800.png, 82, 0, 0
-1700, -10000, 1800, 0, image_-001700_-010000_+001800.png, 83, 0, 0
-1600, -10000, 1800, 0, image_-001600_-010000_+001800.png, 84, 0, 0
-1500, -10000, 1800, 0, image_-001500_-010000_+001800.png, 85, 0, 0
-1400, -10000, 1800, 0, image_-001400_-010000_+001800.png, 86, 0, 0
-1300, -10000, 1800, 0, image_-001300_-010000_+001800.png, 87, 0, 0
-1200, -10000, 1800, 0, image_-001200_-010000_+001800.png, 88, 0, 0
-1100, -10000, 1800, 0, image_-001100_-010000_+001800.png, 89, 0, 0
-1000, -10000, 1800, 0, image_-001000_-010000_+001800.png, 90, 0, 0
-900, -10000, 1800, 0, image_-000900_-010000_+001800.png, 91, 0, 0
-800, -10000, 1800, 0, image_-000800_-010000_+001800.png, 92, 0, 0
-700, -10000, 1800, 0, image_-000700_-010000_+001800.png, 93, 0, 0
-600, -10000, 1800, 0, image_-000600_-010000_+001800.png, 94, 0, 0
-500, -10000, 1800, 0, image_-000500_-010000_+001800.png, 95, 0, 0
-400, -10000, 1800, 0, image_-000400_-010000_+001800.png, 96, 0, 0
-300, -10000, 1800, 0, image_-000300_-010000_+001800.png, 97, 0, 0
-200, -10000, 1800, 0, image_-000200_-010000_+001800.png, 98, 0, 0
-100, -10000, 1800, 0, image_-000100_-010000_+001800.png, 99, 0, 0
0, -10000, 1800, 0, image_+000000_-010000_+001800.png, 100, 0, 0
100, -10000, 1800, 0, image_+000100_-010000_+001800.png, 101, 0, 0
200, -10000, 1800, 0, image_+000200_-010000_+001800.png, 102, 0, 0
300, -10000, 1800, 0, image_+000300_-010000_+001800.png, 103, 0, 0
400, -10000, 1800, 0, image_+000400_-010000_+001800.png, 104, 0, 0
500, -10000, 1800, 0, image_+000500_-010000_+001800.png, 105, 0, 0
600, -10000, 1800, 0, image_+000600_-010000_+001800.png, 106, 0, 0
700, -10000, 1800, 0, image_+000700_-010000_+001800.png, 107, 0, 0
800, -10000, 1800, 0, image_+000800_-010000_+001800.png, 108, 0, 0
900, -10000, 1800, 0, image_+000900_-010000_+001800.png, 109, 0, 0
1000, -10000, 1800, 0, image_+001000_-010000_+001800.png, 110, 0, 0
1100, -10000, 1800, 0, image_+001100_-010000_+001800.png, 111, 0, 0
1200, -10000, 1800, 0, image_+001200_-010000_+001800.png, 112, 0, 0
1300, -10000, 1800, 0, image_+001300_-010000_+001800.png, 113, 0, 0
1400, -10000, 1800, 0, image_+001400_-010000_+001800.png, 114, 0, 0
1500, -10000, 1800, 0, image_+001500_-010000_+001800.png, 115, 0, 0
1600, -10000, 1800, 0, image_+001600_-010000_+001800.png, 116, 0, 0
1700, -10000, 1800, 0, image_+001700_-010000_+001800.png, 117, 0, 0
1800, -10000, 1800, 0, image_+001800_-010000_+001800.png, 118, 0, 0
1900, -10000, 1800, 0, image_+001900_-010000_+001800.png, 119, 0, 0
2000, -10000, 1800, 0, image_+002000_-010000_+001800.png, 120, 0, 0
2100, -10000, 1800, 0, image_+002100_-010000_+001800.png, 121, 0, 0
2200, -10000, 1800, 0, image_+002200_-010000_+001800.png, 122, 0, 0
2300, -10000, 1800, 0, image_+002300_-010000_+001800.png, 123, 0, 0
2400, -10000, 1800, 0, image_+002400_-010000_+001800.png, 124, 0, 0
2500, -10000, 1800, 0, image_+002500_-010000_+001800.png, 125, 0, 0
2600, -10000, 1800, 0, image_+002600_-010000_+001800.png, 126, 0, 0
2700, -10000, 1800, 0, image_+002700_-010000_+001800.png, 127, 0, 0
2800, -10000, 1800, 0, image_+002800_-010000_+001800.png, 128, 0, 0
2900, -10000, 1800, 0, image_+002900_-010000_+001800.png, 129, 0, 0
3000, -10000, 1800, 0, image_+003000_-010000_+001800.png, 130, 0, 0
3100, -10000, 1800, 0, image_+003100_-010000_+001800.png, 131, 0, 0
3200, -10000, 1800, 0, image_+003200_-010000_+001800.png, 132, 0, 0
3300, -10000, 1800, 0, image_+003300_-010000_+001800.png, 133, 0, 0
3400, -10000, 1800, 0, image_+003400_-010000_+001800.png, 134, 0, 0
3500, -10000, 1800, 0, image_+003500_-010000_+001800.png, 135, 0, 0
3600, -10000, 1800, 0, image_+003600_-010000_+001800.png, 136, 0, 0
3700, -10000, 1800, 0, image_+003700_-010000_+001800.png, 137, 0, 0
3800, -10000, 1800, 0, image_+003800_-010000_+001800.png, 138, 0, 0
3900, -10000, 1800, 0, image_+003900_-010000_+001800.png, 139, 0, 0
4000, -10000, 1800, 0, image_+004000_-010000_+001800.png, 140, 0, 0
4100, -10000, 1800, 0, image_+004100_-010000_+001800.png, 141, 0, 0
4200, -10000, 1800, 0, image_+004200_-010000_+001800.png, 142, 0, 0
4300, -10000, 1800, 0, image_+004300_-010000_+001800.png, 143, 0, 0
4400, -10000, 1800, 0, image_+004400_-010000_+001800.png, 144, 0, 0
4500, -10000, 1800, 0, image_+004500_-010000_+001800.png, 145, 0, 0
4600, -10000, 1800, 0, image_+004600_-010000_+001800.png, 146, 0, 0
4700, -10000, 1800, 0, image_+004700_-010000_+001800.png, 147, 0, 0
4800, -10000, 1800, 0, image_+004800_-010000_+001800.png, 148, 0, 0
4900, -10000, 1800, 0, image_+004900_-010000_+001800.png, 149, 0, 0
5000, -10000, 1800, 0, image_+005000_-010000_+001800.png, 150, 0, 0
5100, -10000, 1800, 0, image_+005100_-010000_+001800.png, 151, 0, 0
5200, -10000, 1800, 0, image_+005200_-010000_+001800.png, 152, 0, 0
5300, -10000, 1800, 0, image_+005300_-010000_+001800.png, 153, 0, 0
5400, -10000, 1800, 0, image_+005400_-010000_+001800.png, 154, 0, 0
5500, -10000, 1800, 0, image_+005500_-010000_+001800.png, 155, 0, 0
5600, -10000, 1800, 0, image_+005600_-010000_+001800.png, 156, 0, 0
5700, -10000, 1800, 0, image_+005700_-010000_+001800.png, 157, 0, 0
5800, -10000, 1800, 0, image_+005800_-010000_+001800.png, 158, 0, 0
5900, -10000, 1800, 0, image_+005900_-010000_+001800.png, 159, 0, 0
6000, -10000, 1800, 0, image_+006000_-010000_+001800.png, 160, 0, 0
6100, -10000, 1800, 0, image_+006100_-010000_+001800.png, 161, 0, 0
6200, -10000, 1800, 0, image_+006200_-010000_+001800.png, 162, 0, 0
6300, -10000, 1800, 0, image_+006300_-010000_+001800.png, 163, 0, 0
6400, -10000, 1800, 0, image_+006400_-010000_+001800.png, 164, 0, 0
6500, -10000, 1800, 0, image_+006500_-010000_+001800.png, 165, 0, 0
6600, -10000, 1800, 0, image_+006600_-010000_+001800.png, 166, 0, 0
6700, -10000, 1800, 0, image_+006700_-010000_+001800.png, 167, 0, 0
6800, -10000, 1800, 0, image_+006800_-010000_+001800.png, 168, 0, 0
6900, -10000, 1800, 0, image_+006900_-010000_+001800.png, 169, 0, 0
7000, -10000, 1800, 0, image_+007000_-010000_+001800.png, 170, 0, 0
7100, -10000, 1800, 0, image_+007100_-010000_+001800.png, 171, 0, 0
7200, -10000, 1800, 0, image_+007200_-010000_+001800.png, 172, 0, 0
7300, -10000, 1800, 0, image_+007300_-010000_+001800.png, 173, 0, 0
7400, -10000, 1800, 0, image_+007400_-010000_+001800.png, 174, 0, 0
7500, -10000, 1800, 0, image_+007500_-010000_+001800.png, 175, 0, 0
7600, -10000, 1800, 0, image_+007600_-010000_+001800.png, 176, 0, 0
7700, -10000, 1800, 0, image_+007700_-010000_+001800.png, 177, 0, 0
7800, -10000, 1800, 0, image_+007800_-010000_+001800.png, 178, 0, 0
7900, -10000, 1800, 0, image_+007900_-010000_+001800.png, 179, 0, 0
8000, -10000, 1800, 0, image_+008000_-010000_+001800.png, 180, 0, 0
8100, -10000, 1800, 0, image_+008100_-010000_+001800.png, 181, 0, 0
8200, -10000, 1800, 0, image_+008200_-010000_+001800.png, 182, 0, 0
8300, -10000, 1800, 0, image_+008300_-010000_+001800.png, 183, 0, 0
8400, -10000, 1800, 0, image_+008400_-010000_+001800.png, 184, 0, 0
8500, -10000, 1800, 0, image_+008500_-010000_+001800.png, 185, 0, 0
8600, -10000, 1800, 0, image_+008600_-010000_+001800.png, 186, 0, 0
8700, -10000, 1800, 0, image_+008700_-010000_+001800.png, 187, 0, 0
8800, -10000, 1800, 0, image_+008800_-010000_+001800.png, 188, 0, 0
8900, -10000, 1800, 0, image_+008900_-010000_+001800.png, 189, 0, 0
9000, -10000, 1800, 0, image_+009000_-010000_+001800.png, 190, 0, 0
9100, -10000, 1800, 0, image_+009100_-010000_+001800.png, 191, 0, 0
9200, -10000, 1800, 0, image_+009200_-010000_+001800.png, 192, 0, 0
9300, -10000, 1800, 0, image_+009300_-010000_+001800.png, 193, 0, 0
9400, -10000, 1800, 0, image_+009400_-010000_+001800.png, 194, 0, 0
9500, -10000, 1800, 0, image_+009500_-010000_+001800.png, 195, 0, 0
9600, -10000, 1800, 0, image_+009600_-010000_+001800.png, 196, 0, 0
9700, -10000, 1800, 0, image_+009700_-010000_+001800.png, 197, 0, 0
9800, -10000, 1800, 0, image_+009800_-010000_+001800.png, 198, 0, 0
9900, -10000, 1800, 0, image_+009900_-010000_+001800.png, 199, 0, 0
10000, -10000, 1800, 0, image_+010000_-010000_+001800.png, 200, 0, 0
-10000, -9900, 1800, 0, image_-010000_-009900_+001800.png, 0, 1, 0
-9900, -9900, 1800, 0, image_-009900_-009900_+001800.png, 1, 1, 0
-9800, -9900, 1800, 0, image_-009800_-009900_+001800.png, 2, 1, 0
-9700, -9900, 1800, 0, image_-009700_-009900_+001800.png, 3, 1, 0
-9600, -9900, 1800, 0, image_-009600_-009900_+001800.png, 4, 1, 0
-9500, -9900, 1800, 0, image_-009500_-009900_+001800.png, 5, 1, 0
-9400, -9900, 1800, 0, image_-009400_-009900_+001800.png, 6, 1, 0
-9300, -9900, 1800, 0, image_-009300_-009900_+001800.png, 7, 1, 0
-9200, -9900, 1800, 0, image_-009200_-009900_+001800.png, 8, 1, 0
-9100, -9900, 1800, 0, image_-009100_-009900_+001800.png, 9, 1, 0
-9000, -9900, 1800, 0, image_-009000_-009900_+001800.png, 10, 1, 0
-8900, -9900, 1800, 0, image_-008900_-009900_+001800.png, 11, 1, 0
-8800, -9900, 1800, 0, image_-008800_-009900_+001800.png, 12, 1, 0
-8700, -9900, 1800, 0, image_-008700_-009900_+001800.png, 13, 1, 0
-8600, -9900, 1800, 0, image_-008600_-009900_+001800.png, 14, 1, 0
-8500, -9900, 1800, 0, image_-008500_-009900_+001800.png, 15, 1, 0
-8400, -9900, 1800, 0, image_-008400_-009900_+001800.png, 16, 1, 0
-8300, -9900, 1800, 0, image_-008300_-009900_+001800.png, 17, 1, 0
-8200, -9900, 1800, 0, image_-008200_-009900_+001800.png, 18, 1, 0
-8100, -9900, 1800, 0, image_-008100_-009900_+001800.png, 19, 1, 0
-8000, -9900, 1800, 0, image_-008000_-009900_+001800.png, 20, 1, 0
-7900, -9900, 1800, 0, image_-007900_-009900_+001800.png, 21, 1, 0
-7800, -9900, 1800, 0, image_-007800_-009900_+001800.png, 22, 1, 0
-7700, -9900, 1800, 0, image_-007700_-009900_+001800.png, 23, 1, 0
-7600, -9900, 1800, 0, image_-007600_-009900_+001800.png, 24, 1, 0
-7500, -9900, 1800, 0, image_-007500_-009900_+001800.png, 25, 1, 0
-7400, -9900, 1800, 0, image_-007400_-009900_+001800.png, 26, 1, 0
-7300, -9900, 1800, 0, image_-007300_-009900_+001800.png, 27, 1, 0
-7200, -9900, 1800, 0, image_-007200_-009900_+001800.png, 28, 1, 0
-7100, -9900, 1800, 0, image_-007100_-009900_+001800.png, 29, 1, 0
-7000, -9900, 1800, 0, image_-007000_-009900_+001800.png, 30, 1, 0
-6900, -9900, 1800, 0, image_-006900_-009900_+001800.png, 31, 1, 0
-6800, -9900, 1800, 0, image_-006800_-009900_+001800.png, 32, 1, 0
-6700, -9900, 1800, 0, image_-006700_-009900_+001800.png, 33, 1, 0
-6600, -9900, 1800, 0, image_-006600_-009900_+001800.png, 34, 1, 0
-6500, -9900, 1800, 0, image_-006500_-009900_+001800.png, 35, 1, 0
-6400, -9900, 1800, 0, image_-006400_-009900_+001800.png, 36, 1, 0
-6300, -9900, 1800, 0, image_-006300_-009900_+001800.png, 37, 1, 0
-6200, -9900, 1800, 0, image_-006200_-009900_+001800.png, 38, 1, 0
-6100, -9900, 1800, 0, image_-006100_-009900_+001800.png, 39, 1, 0
-6000, -9900, 1800, 0, image_-006000_-009900_+001800.png, 40, 1, 0
-5900, -9900, 1800, 0, image_-005900_-009900_+001800.png, 41, 1, 0
-5800, -9900, 1800, 0, image_-005800_-009900_+001800.png, 42, 1, 0
-5700, -9900, 1800, 0, image_-005700_-009900_+001800.png, 43, 1, 0
-5600, -9900, 1800, 0, image_-005600_-009900_+001800.png, 44, 1, 0
-5500, -9900, 1800, 0, image_-005500_-009900_+001800.png, 45, 1, 0
-5400, -9900, 1800, 0, image_-005400_-009900_+001800.png, 46, 1, 0
-5300, -9900, 1800, 0, image_-005300_-009900_+001800.png, 47, 1, 0
-5200, -9900, 1800, 0, image_-005200_-009900_+001800.png, 48, 1, 0
-5100, -9900, 1800, 0, image_-005100_-009900_+001800.png, 49, 1, 0
-5000, -9900, 1800, 0, image_-005000_-009900_+001800.png, 50, 1, 0
-4900, -9900, 1800, 0, image_-004900_-009900_+001800.png, 51, 1, 0
-4800, -9900, 1800, 0, image_-004800_-009900_+001800.png, 52, 1, 0
-4700, -9900, 1800, 0, image_-004700_-009900_+001800.png, 53, 1, 0
-4600, -9900, 1800, 0, image_-004600_-009900_+001800.png, 54, 1, 0
-4500, -9900, 1800, 0, image_-004500_-009900_+001800.png, 55, 1, 0
-4400, -9900, 1800, 0, image_-004400_-009900_+001800.png, 56, 1, 0
-4300, -9900, 1800, 0, image_-004300_-009900_+001800.png, 57, 1, 0
-4200, -9900, 1800, 0, image_-004200_-009900_+001800.png, 58, 1, 0
-4100, -9900, 1800, 0, image_-004100_-009900_+001800.png, 59, 1, 0
-4000, -9900, 1800, 0, image_-004000_-009900_+001800.png, 60, 1, 0
-3900, -9900, 1800, 0, image_-003900_-009900_+001800.png, 61, 1, 0
-3800, -9900, 1800, 0, image_-003800_-009900_+001800.png, 62, 1, 0
-3700, -9900, 1800, 0, image_-003700_-009900_+001800.png, 63, 1, 0
-3600, -9900, 1800, 0, image_-003600_-009900_+001800.png, 64, 1, 0
-3500, -9900, 1800, 0, image_-003500_-009900_+001800.png, 65, 1, 0
-3400, -9900, 1800, 0, image_-003400_-009900_+001800.png, 66, 1, 0
-3300, -9900, 1800, 0, image_-003300_-009900_+001800.png, 67, 1, 0
-3200, -9900, 1800, 0, image_-003200_-009900_+001800.png, 68, 1, 0
-3100, -9900, 1800, 0, image_-003100_-009900_+001800.png, 69, 1, 0
-3000, -9900, 1800, 0, image_-003000_-009900_+001800.png, 70, 1, 0
-2900, -9900, 1800, 0, image_-002900_-009900_+001800.png, 71, 1, 0
-2800, -9900, 1800, 0, image_-002800_-009900_+001800.png, 72, 1, 0
-2700, -9900, 1800, 0, image_-002700_-009900_+001800.png, 73, 1, 0
-2600, -9900, 1800, 0, image_-002600_-009900_+001800.png, 74, 1, 0
-2500, -9900, 1800, 0, image_-002500_-009900_+001800.png, 75, 1, 0
-2400, -9900, 1800, 0, image_-002400_-009900_+001800.png, 76, 1, 0
-2300, -9900, 1800, 0, image_-002300_-009900_+001800.png, 77, 1, 0
-2200, -9900, 1800, 0, image_-002200_-009900_+001800.png, 78, 1, 0
-2100, -9900, 1800, 0, image_-002100_-009900_+001800.png, 79, 1, 0
-2000, -9900, 1800, 0, image_-002000_-009900_+001800.png, 80, 1, 0
-1900, -9900, 1800, 0, image_-001900_-009900_+001800.png, 81, 1, 0
-1800, -9900, 1800, 0, image_-001800_-009900_+001800.png, 82, 1, 0
-1700, -9900, 1800, 0, image_-001700_-009900_+001800.png, 83, 1, 0
-1600, -9900, 1800, 0, image_-001600_-009900_+001800.png, 84, 1, 0
-1500, -9900, 1800, 0, image_-001500_-009900_+001800.png, 85, 1, 0
-1400, -9900, 1800, 0, image_-001400_-009900_+001800.png, 86, 1, 0
-1300, -9900, 1800, 0, image_-001300_-009900_+001800.png, 87, 1, 0
-1200, -9900, 1800, 0, image_-001200_-009900_+001800.png, 88, 1, 0
-1100, -9900, 1800, 0, image_-001100_-009900_+001800.png, 89, 1, 0
-1000, -9900, 1800, 0, image_-001000_-009900_+001800.png, 90, 1, 0
-900, -9900, 1800, 0, image_-000900_-009900_+001800.png, 91, 1, 0
-800, -9900, 1800, 0, image_-000800_-009900_+001800.png, 92, 1, 0
-700, -9900, 1800, 0, image_-000700_-009900_+001800.png, 93, 1, 0
-600, -9900, 1800, 0, image_-000600_-009900_+001800.png, 94, 1, 0
-500, -9900, 1800, 0, image_-000500_-009900_+001800.png, 95, 1, 0
-400, -9900, 1800, 0, image_-000400_-009900_+001800.png, 96, 1, 0
-300, -9900, 1800, 0, image_-000300_-009900_+001800.png, 97, 1, 0
-200, -9900, 1800, 0, image_-000200_-009900_+001800.png, 98, 1, 0
-100, -9900, 1800, 0, image_-000100_-009900_+001800.png, 99, 1, 0
0, -9900, 1800, 0, image_+000000_-009900_+001800.png, 100, 1, 0
100, -9900, 1800, 0, image_+000100_-009900_+001800.png, 101, 1, 0
200, -9900, 1800, 0, image_+000200_-009900_+001800.png, 102, 1, 0
300, -9900, 1800, 0, image_+000300_-009900_+001800.png, 103, 1, 0
400, -9900, 1800, 0, image_+000400_-009900_+001800.png, 104, 1, 0
500, -9900, 1800, 0, image_+000500_-009900_+001800.png, 105, 1, 0
600, -9900, 1800, 0, image_+000600_-009900_+001800.png, 106, 1, 0
700, -9900, 1800, 0, image_+000700_-009900_+001800.png, 107, 1, 0
800, -9900, 1800, 0, image_+000800_-009900_+001800.png, 108, 1, 0
900, -9900, 1800, 0, image_+000900_-009900_+001800.png, 109, 1, 0
1000, -9900, 1800, 0, image_+001000_-009900_+001800.png, 110, 1, 0
1100, -9900, 1800, 0, image_+001100_-009900_+001800.png, 111, 1, 0
1200, -9900, 1800, 0, image_+001200_-009900_+001800.png, 112, 1, 0
1300, -9900, 1800, 0, image_+001300_-009900_+001800.png, 113, 1, 0
1400, -9900, 1800, 0, image_+001400_-009900_+001800.png, 114, 1, 0
1500, -9900, 1800, 0, image_+001500_-009900_+001800.png, 115, 1, 0
1600, -9900, 1800, 0, image_+001600_-009900_+001800.png, 116, 1, 0
1700, -9900, 1800, 0, image_+001700_-009900_+001800.png, 117, 1, 0
1800, -9900, 1800, 0, image_+001800_-009900_+001800.png, 118, 1, 0
1900, -9900, 1800, 0, image_+001900_-009900_+001800.png, 119, 1, 0
2000, -9900, 1800, 0, image_+002000_-009900_+001800.png, 120, 1, 0
2100, -9900, 1800, 0, image_+002100_-009900_+001800.png, 121, 1, 0
2200, -9900, 1800, 0, image_+002200_-009900_+001800.png, 122, 1, 0
2300, -9900, 1800, 0, image_+002300_-009900_+001800.png, 123, 1, 0
2400, -9900, 1800, 0, image_+002400_-009900_+001800.png, 124, 1, 0
2500, -9900, 1800, 0, image_+002500_-009900_+001800.png, 125, 1, 0
2600, -9900, 1800, 0, image_+002600_-009900_+001800.png, 126, 1, 0
2700, -9900, 1800, 0, image_+002700_-009900_+001800.png, 127, 1, 0
2800, -9900, 1800, 0, image_+002800_-009900_+001800.png, 128, 1, 0
2900, -9900, 1800, 0, image_+002900_-009900_+001800.png, 129, 1, 0
3000, -9900, 1800, 0, image_+003000_-009900_+001800.png, 130, 1, 0
3100, -9900, 1800, 0, image_+003100_-009900_+001800.png, 131, 1, 0
3200, -9900, 1800, 0, image_+003200_-009900_+001800.png, 132, 1, 0
3300, -9900, 1800, 0, image_+003300_-009900_+001800.png, 133, 1, 0
3400, -9900, 1800, 0, image_+003400_-009900_+001800.png, 134, 1, 0
3500, -9900, 1800, 0, image_+003500_-009900_+001800.png, 135, 1, 0
3600, -9900, 1800, 0, image_+003600_-009900_+001800.png, 136, 1, 0
3700, -9900, 1800, 0, image_+003700_-009900_+001800.png, 137, 1, 0
3800, -9900, 1800, 0, image_+003800_-009900_+001800.png, 138, 1, 0
3900, -9900, 1800, 0, image_+003900_-009900_+001800.png, 139, 1, 0
4000, -9900, 1800, 0, image_+004000_-009900_+001800.png, 140, 1, 0
4100, -9900, 1800, 0, image_+004100_-009900_+001800.png, 141, 1, 0
4200, -9900, 1800, 0, image_+004200_-009900_+001800.png, 142, 1, 0
4300, -9900, 1800, 0, image_+004300_-009900_+001800.png, 143, 1, 0
4400, -9900, 1800, 0, image_+004400_-009900_+001800.png, 144, 1, 0
4500, -9900, 1800, 0, image_+004500_-009900_+001800.png, 145, 1, 0
4600, -9900, 1800, 0, image_+004600_-009900_+001800.png, 146, 1, 0
4700, -9900, 1800, 0, image_+004700_-009900_+001800.png, 147, 1, 0
4800, -9900, 1800, 0, image_+004800_-009900_+001800.png, 148, 1, 0
4900, -9900, 1800, 0, image_+004900_-009900_+001800.png, 149, 1, 0
5000, -9900, 1800, 0, image_+005000_-009900_+001800.png, 150, 1, 0
